_id,source,road,direction,f_system,urban_rural,class,miles,year,month_day,interval,day_string,date_time,travel_time_minutes,baseline_mean_TT,percent_change,impact_present,impact_subtype,corridor_response,impact_type,reference_period,uploaded_timestamp
5ef10aff04bf0f435d5f0db4,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/24,12:00,Saturday,2019-08-24 12:00:00,9.52,20.4175,-53.37333170074691,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0db5,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/24,13:00,Saturday,2019-08-24 13:00:00,9.5,18.3275,-48.16532533078707,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0db6,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/24,14:00,Saturday,2019-08-24 14:00:00,9.309999999999999,15.6525,-40.52068359686952,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0db7,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/24,15:00,Saturday,2019-08-24 15:00:00,9.37,13.4275,-30.21783652951034,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0db8,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/24,16:00,Saturday,2019-08-24 16:00:00,9.87,12.7225,-22.420907840440172,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0db9,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/24,17:00,Saturday,2019-08-24 17:00:00,16.87,10.815,55.987055016181245,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dba,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/24,18:00,Saturday,2019-08-24 18:00:00,58.769999999999996,9.4475,522.0693305107171,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dbb,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.53820700000004,2019,08/24,19:00,Saturday,2019-08-24 19:00:00,14.914323011270376,9.125,63.44463573994933,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dbc,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.53820700000004,2019,08/24,20:00,Saturday,2019-08-24 20:00:00,11.434323011270376,8.9225,28.151560787563763,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dbd,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/24,21:00,Saturday,2019-08-24 21:00:00,12.4,9.0825,36.52628681530417,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dbe,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/24,22:00,Saturday,2019-08-24 22:00:00,14.05,9.07,54.90628445424477,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dbf,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/24,23:00,Saturday,2019-08-24 23:00:00,9.77,9.057500000000001,7.866409053270754,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dc0,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,00:00,Sunday,2019-08-25 00:00:00,9.42,9.040000000000001,4.203539823008838,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dc1,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,01:00,Sunday,2019-08-25 01:00:00,10.26,9.015,13.810316139767046,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dc2,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,02:00,Sunday,2019-08-25 02:00:00,9.73,9.105,6.864360241625481,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dc3,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,03:00,Sunday,2019-08-25 03:00:00,10.17,9.0875,11.911966987620353,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dc4,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,04:00,Sunday,2019-08-25 04:00:00,9.0,9.182500000000001,-1.9874761775115817,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dc5,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,05:00,Sunday,2019-08-25 05:00:00,8.97,9.15,-1.967213114754095,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dc6,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,06:00,Sunday,2019-08-25 06:00:00,9.069999999999999,9.0975,-0.30228084638638786,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dc7,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,07:00,Sunday,2019-08-25 07:00:00,8.8,9.0775,-3.057009088405396,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dc8,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,08:00,Sunday,2019-08-25 08:00:00,8.89,9.1,-2.3076923076922977,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dc9,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,09:00,Sunday,2019-08-25 09:00:00,9.25,9.285,-0.37695207323640434,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dca,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,10:00,Sunday,2019-08-25 10:00:00,9.33,12.6175,-26.05508222706558,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dcb,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,11:00,Sunday,2019-08-25 11:00:00,9.42,24.68,-61.83144246353323,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dcc,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,12:00,Sunday,2019-08-25 12:00:00,9.5,23.865000000000002,-60.192750890425316,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dcd,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,13:00,Sunday,2019-08-25 13:00:00,9.41,17.35,-45.76368876080692,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dce,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,14:00,Sunday,2019-08-25 14:00:00,16.07,17.5975,-8.680210257138796,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dcf,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,15:00,Sunday,2019-08-25 15:00:00,32.56,15.682500000000001,107.61995855252671,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dd0,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,16:00,Sunday,2019-08-25 16:00:00,21.58,14.1525,52.48189365836423,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dd1,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,17:00,Sunday,2019-08-25 17:00:00,14.150000000000002,16.34,-13.402692778457759,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dd2,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,18:00,Sunday,2019-08-25 18:00:00,9.4,15.25,-38.36065573770492,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dd3,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,19:00,Sunday,2019-08-25 19:00:00,9.43,10.485000000000001,-10.061993323795912,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dd4,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,20:00,Sunday,2019-08-25 20:00:00,19.83,12.38,60.17770597738286,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dd5,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,21:00,Sunday,2019-08-25 21:00:00,25.79,13.572500000000002,90.01657763860746,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dd6,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,22:00,Sunday,2019-08-25 22:00:00,13.85,10.2775,34.760398929700806,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dd7,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/25,23:00,Sunday,2019-08-25 23:00:00,10.26,9.405000000000001,9.090909090909076,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dd8,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,00:00,Monday,2019-08-26 00:00:00,15.010000000000002,9.2325,62.57784998646089,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dd9,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,01:00,Monday,2019-08-26 01:00:00,11.86,10.524999999999999,12.684085510688847,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dda,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,02:00,Monday,2019-08-26 02:00:00,11.21,10.4925,6.838217774600916,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0ddb,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,03:00,Monday,2019-08-26 03:00:00,10.14,9.642500000000002,5.159450350012949,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0ddc,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,04:00,Monday,2019-08-26 04:00:00,9.610000000000001,9.252500000000001,3.8638205890299906,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0ddd,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,05:00,Monday,2019-08-26 05:00:00,9.65,8.86,8.916478555304753,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dde,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,06:00,Monday,2019-08-26 06:00:00,9.2,9.015,2.052135330005532,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0ddf,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,07:00,Monday,2019-08-26 07:00:00,9.209999999999999,9.525,-3.3070866141732416,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0de0,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,08:00,Monday,2019-08-26 08:00:00,9.600000000000001,9.385000000000002,2.2908897176345215,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0de1,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,09:00,Monday,2019-08-26 09:00:00,9.43,9.3225,1.1531241619737187,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0de2,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,10:00,Monday,2019-08-26 10:00:00,9.399999999999999,9.25,1.6216216216216062,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0de3,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,11:00,Monday,2019-08-26 11:00:00,9.469999999999999,9.4125,0.6108897742363795,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0de4,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,12:00,Monday,2019-08-26 12:00:00,9.35,11.6275,-19.5871855514943,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0de5,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,13:00,Monday,2019-08-26 13:00:00,9.26,11.315000000000001,-18.161732213875396,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0de6,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,14:00,Monday,2019-08-26 14:00:00,9.52,10.3,-7.5728155339805925,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0de7,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,15:00,Monday,2019-08-26 15:00:00,9.23,10.747499999999999,-14.119562688997428,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0de8,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,16:00,Monday,2019-08-26 16:00:00,9.219999999999999,10.355,-10.960888459681328,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0de9,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,17:00,Monday,2019-08-26 17:00:00,8.99,10.0775,-10.791366906474822,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dea,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,18:00,Monday,2019-08-26 18:00:00,8.94,9.355,-4.436130411544638,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0deb,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,19:00,Monday,2019-08-26 19:00:00,8.920000000000002,10.0425,-11.177495643515048,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dec,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,20:00,Monday,2019-08-26 20:00:00,9.37,12.7775,-26.667971042848766,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0ded,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,21:00,Monday,2019-08-26 21:00:00,10.57,10.6575,-0.8210180623973761,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dee,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,22:00,Monday,2019-08-26 22:00:00,10.799999999999999,9.565000000000001,12.911657083115498,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0def,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/26,23:00,Monday,2019-08-26 23:00:00,9.68,12.530000000000001,-22.74541101356745,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0df0,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,00:00,Tuesday,2019-08-27 00:00:00,11.89,13.0675,-9.010904916778268,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0df1,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,01:00,Tuesday,2019-08-27 01:00:00,16.43,13.407500000000002,22.543352601156045,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0df2,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,02:00,Tuesday,2019-08-27 02:00:00,11.120000000000001,9.3725,18.644971992531346,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0df3,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,03:00,Tuesday,2019-08-27 03:00:00,10.489999999999998,11.419999999999998,-8.143607705779333,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0df4,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,04:00,Tuesday,2019-08-27 04:00:00,9.879999999999999,10.8275,-8.750865850842777,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0df5,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,05:00,Tuesday,2019-08-27 05:00:00,15.42,9.695,59.05105724600309,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0df6,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,06:00,Tuesday,2019-08-27 06:00:00,32.36,10.192499999999999,217.4883492764288,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0df7,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,07:00,Tuesday,2019-08-27 07:00:00,10.64,10.1325,5.0086355785837675,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0df8,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,08:00,Tuesday,2019-08-27 08:00:00,9.41,9.69,-2.8895768833849265,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0df9,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,09:00,Tuesday,2019-08-27 09:00:00,9.42,12.4175,-24.139319508757804,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dfa,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,10:00,Tuesday,2019-08-27 10:00:00,9.36,9.537500000000001,-1.8610747051114227,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dfb,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,11:00,Tuesday,2019-08-27 11:00:00,9.45,9.5275,-0.8134347940173243,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dfc,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,12:00,Tuesday,2019-08-27 12:00:00,11.209999999999999,9.190000000000001,21.980413492927067,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dfd,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,13:00,Tuesday,2019-08-27 13:00:00,9.22,9.16,0.6550218340611408,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dfe,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,14:00,Tuesday,2019-08-27 14:00:00,9.26,9.23,0.32502708559045895,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0dff,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,15:00,Tuesday,2019-08-27 15:00:00,9.39,9.04,3.87168141592922,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e00,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,16:00,Tuesday,2019-08-27 16:00:00,9.17,9.2575,-0.9451795841209868,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e01,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,17:00,Tuesday,2019-08-27 17:00:00,9.02,9.17,-1.6357688113413342,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e02,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,18:00,Tuesday,2019-08-27 18:00:00,8.91,9.2125,-3.2835820895522407,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e03,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,19:00,Tuesday,2019-08-27 19:00:00,8.920000000000002,9.0875,-1.843191196698747,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e04,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,20:00,Tuesday,2019-08-27 20:00:00,9.510000000000002,9.5175,-0.07880220646176525,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e05,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,21:00,Tuesday,2019-08-27 21:00:00,12.969999999999999,10.335,25.495887760038684,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e06,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,22:00,Tuesday,2019-08-27 22:00:00,10.650000000000002,9.9275,7.277763787459097,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e07,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/27,23:00,Tuesday,2019-08-27 23:00:00,12.84,9.555,34.37990580847724,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e08,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/28,00:00,Wednesday,2019-08-28 00:00:00,11.370000000000001,10.235999999999999,11.078546307151253,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e09,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/28,01:00,Wednesday,2019-08-28 01:00:00,10.34,11.272000000000002,-8.268275372604702,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e0a,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/28,02:00,Wednesday,2019-08-28 02:00:00,10.02,9.63,4.049844236760112,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e0b,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/28,03:00,Wednesday,2019-08-28 03:00:00,9.91,9.536,3.9219798657718177,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e0c,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/28,04:00,Wednesday,2019-08-28 04:00:00,9.2,9.58,-3.9665970772442667,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e0d,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/28,05:00,Wednesday,2019-08-28 05:00:00,8.95,8.876000000000001,0.8337088778728938,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e0e,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/28,06:00,Wednesday,2019-08-28 06:00:00,9.219999999999999,13.268,-30.50949653301177,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e0f,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/28,07:00,Wednesday,2019-08-28 07:00:00,9.09,19.353999999999996,-53.03296476180633,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e10,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/28,08:00,Wednesday,2019-08-28 08:00:00,9.36,10.514000000000001,-10.975841734829766,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e11,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/28,09:00,Wednesday,2019-08-28 09:00:00,9.37,9.232,1.4948006932409001,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
5ef10aff04bf0f435d5f0e12,INRIX,I-25,NORTHBOUND,Interstate,Rural,Rural Interstate,10.538207,2019,08/28,10:00,Wednesday,2019-08-28 10:00:00,9.41,9.142000000000001,2.9315248304528425,yes,Road construction,Various lane closures,work zone,05/2019,2020-06-22 13:48:15
